EquipmentType;EquipmentTypeID;EquipmentID;CMMSCode;EquipmentModelType;SerialNo;PlantID;Plant;ProductionLineID;ProductionLine;Position;CategoryCode;RoleCategory;Model;Manufacturer;Condition;Process;OperationalStatus;Comments;BusinessCentre;AcquisitionDate;AcquisitionCost;Concerned;Certificat;2006;2014;CECompliant;ComplyType:;FinancialStatusDesc;CapexNo;FinancialCTSOffice;FARCode;GBV;DepreciationStartDate;DepreciationRate;DepreciationYears;InventoryValue;LeasingLessorNameDesc;LeasingContractRefDesc;LeasingAnnualFee;LeasingSaleDate;LeasingContractNo;OriginalEqptCost;CustomerDetailedName;Groupe;SellingDate;SellingAmount;FinancialInfo;
Line Machines;1;49397;PRESS_49397;;NE-PST1000 SF-586;5;Food France - Nantes;110467;573PM54;10,000;0059;Press (multi die-);PST-1000SF;Naroska;As New;Ends Multi Die;Operational;;False;01/10/2016;;True; MTD 127 - Naroska;True;NA;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;49398;LINER_49398;;0018;5;Food France - Nantes;110467;573PM54;50,000;0001;Liner;MTD60-165;OMPI;As New;Ends Multi Die;Operational;;False;01/10/2016;;True;MTD 127 - OMPI 17 - 18;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;49399;LINER_49399;;0017;5;Food France - Nantes;110467;573PM54;60,000;0001;Liner;MTD60-165;OMPI;As New;Ends Multi Die;Operational;;False;01/10/2016;;True;MTD 127 - OMPI 17 - 18;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;49400;OVENIND_49400;;BK1605-987;5;Food France - Nantes;110467;573PM54;90,000;0051;Oven (induction-);I-DRY-4D-S1;Nordson;As New;Ends Multi Die;Operational;;False;01/06/2016;;True;MTD 127 - Four induction;True;2004;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;49401;VISEND_49401;;22033;5;Food France - Nantes;110467;573PM54;70,000;0008;Vision Inspection unit (end-);UC-VIS B;Ibea;As New;Ends Multi Die;Operational;;False;01/05/2016;;True;;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;49402;VISEND_49402;;22034;5;Food France - Nantes;110467;573PM54;80,000;0008;Vision Inspection unit (end-);UC-VIS B;Ibea;As New;Ends Multi Die;Operational;;False;01/05/2016;;True;;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;49403;VISEND_49403;;22035;5;Food France - Nantes;110467;573PM54;100,000;0008;Vision Inspection unit (end-);UC-VIS B;Ibea;As New;Ends Multi Die;Operational;;False;01/05/2016;;True;;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;49404;VISEND_49404;;22036;5;Food France - Nantes;110467;573PM54;110,000;0008;Vision Inspection unit (end-);UC-VIS B;Ibea;As New;Ends Multi Die;Operational;;False;01/05/2016;;True;;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;49405;BAGGER_49405;;2427-7-09/16;5;Food France - Nantes;110467;573PM54;120,000;0095;Bagger;M15-02-0039;Autorema;As New;Ends Multi Die;Operational;;False;01/09/2017;;True;MTD 127  - Ensacheuse;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;51615;CURLER_51615;;NE-SAR2-590;5;Food France - Nantes;110467;573PM54;20,000;0108;Curler;SAR2;Naroska;As New;Ends Multi Die;Operational;;False;01/12/2016;;True;;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;51616;CURLER_51616;;NE-SAR2-591;5;Food France - Nantes;110467;573PM54;30,000;0108;Curler;SAR2;Naroska;Full Overhaul;Ends Multi Die;Operational;;False;01/12/2016;;True;;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;51617;BALANC_51617;;NE-TB-592;5;Food France - Nantes;110467;573PM54;40,000;0003;Balancer;TB;Naroska;As New;Ends Multi Die;Operational;;False;01/12/2016;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;51619;CONVEND_51619;;573PM54_conveyor;5;Food France - Nantes;110467;573PM54;150,000;0157;Conveyor (end-);Conveying;Unknown;As New;Ends Multi Die;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;51621;GAUGE _51621;;573PM54_quality;5;Food France - Nantes;110467;573PM54;160,000;0144;Gauge - end control;QUality Line Control;Crown;As New;Ends Multi Die;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;22379;FEEDSH_22379;;31.L499;5;Food France - Nantes;11442;573SC31;10,000;0017;Feeder (sheet-);1592;Metalbox;Fully Functional;End Assembly;Operational;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25647;SCRSHE_25647;;5098.0090S;5;Food France - Nantes;11442;573SC31;20,000;0104;Scroll shear;200SS;Metalbox;Fully Functional;End Assembly;Operational;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25769;STACKST_25769;;1462;5;Food France - Nantes;11442;573SC31;30,000;0197;Stacker (strip-);;Dexter;Fully Functional;End Assembly;Operational;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48128;CONVST_48128;;573SC31_conveyor;5;Food France - Nantes;11442;573SC31;50,000;0198;Conveyor (strip-);Conveying;ATIAP;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26671;PACKER_26671;;XXX;5;Food France - Nantes;0;;0,000;0007;Packer;1645;Carnaud;Fully Functional;N/A;Surplus;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;27104;CONVEY_27104;;XXX;5;Food France - Nantes;0;;0,000;0009;Conveyor;AT 1172;ATIAP;Scrap/Spares Only;N/A;Surplus;;False;01/01/1998;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;27117;CONVEY_27117;;XXX;5;Food France - Nantes;0;;0,000;0009;Conveyor;AT 1172;ATIAP;Scrap/Spares Only;N/A;Surplus;;False;01/01/1998;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;27130;CONVEY_27130;;XXX;5;Food France - Nantes;0;;0,000;0009;Conveyor;AT 1172;ATIAP;Scrap/Spares Only;N/A;Surplus;;False;01/01/1998;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;51620;CTRSYS_51620;;573PM54_line control;5;Food France - Nantes;110467;573PM54;140,000;0146;Control system;Line Electrical cabin;Crown;As New;Ends Multi Die;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;32619;VISEND_32619;;XXX;5;Food France - Nantes;0;;0,000;0008;Vision Inspection unit (end-);;Sacmi;Scrap/Spares Only;N/A;Surplus;For spare parts only (emptied cabin) 1st floor;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;22381;FEEDSH_22381;;34.L608;5;Food France - Nantes;11444;573SC33;1,000;0017;Feeder (sheet-);1592;Metalbox;Fully Functional;End Assembly;Operational;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25649;SCRSHE_25649;;MP5098.091S;5;Food France - Nantes;11444;573SC33;2,000;0104;Scroll shear;200SS;Metalbox;Fully Functional;End Assembly;Operational;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25771;STACKST_25771;;1471;5;Food France - Nantes;11444;573SC33;3,000;0197;Stacker (strip-);;Dexter;Fully Functional;End Assembly;Operational;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48129;CONVST_48129;;573SC33_conveyor;5;Food France - Nantes;11444;573SC33;23,000;0198;Conveyor (strip-);Conveying;ATIAP;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26674;SCRSHE_26674;;CR71;5;Food France - Nantes;250;573SCSL12&13;20,000;0104;Scroll shear;200SS;Metalbox;Fully Functional;End Assembly;Operational;PD12 & PD13 & PD14;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;29612;FEEDSH_29612;;***;5;Food France - Nantes;250;573SCSL12&13;10,000;0017;Feeder (sheet-);TF1782;Crabtree;Fully Functional;End Assembly;Operational;PD12 & 13 & 14;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;29621;CONVRPAL_29621;;9487/3;5;Food France - Nantes;250;573SCSL12&13;30,000;0241;Conveyor (robotic pallet-);TS9/2;Clevertech;Fully Functional;End Assembly;Operational;Conveying strip pallets for PD12, PD13 & PD14;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25699;SCRSHE_25699;;xxx;5;Food France - Nantes;248;573SCSL5&6;20,000;0104;Scroll shear;BMI-LA-9069A;Carnaud;Fully Functional;End Assembly;Operational;1st floor ex 3PC;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;29605;FEEDSH_29605;;30;5;Food France - Nantes;248;573SCSL5&6;10,000;0017;Feeder (sheet-);1592;Carnaud;Fully Functional;End Assembly;Operational;Feeder for PD05 & PD 06;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;29619;CONVRPAL_29619;;9487/1;5;Food France - Nantes;248;573SCSL5&6;30,000;0241;Conveyor (robotic pallet-);TS9/1;Clevertech;Fully Functional;End Assembly;Operational;conveying strip paletts for L05 & L06;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25648;SCRSHE_25648;;CR54;5;Food France - Nantes;249;573SCSL7&8;20,000;0104;Scroll shear;200SS;Metalbox;Fully Functional;End Assembly;Operational;pour PD07 & PD08;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;29610;FEEDSH_29610;;***;5;Food France - Nantes;249;573SCSL7&8;10,000;0017;Feeder (sheet-);TF1695;Crabtree;Fully Functional;End Assembly;Operational;pour PD07 & PD08;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;29620;CONVRPAL_29620;;9487/2;5;Food France - Nantes;249;573SCSL7&8;30,000;0241;Conveyor (robotic pallet-);TS9/2;Clevertech;Fully Functional;End Assembly;Operational;Conveying strip pallet for PD08 & PD09;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25653;SCRSHE_25653;;XXX;5;Food France - Nantes;2124;573SCSL9&10;20,000;0104;Scroll shear;200SS;Metalbox;Fully Functional;End Assembly;Operational;PD09 & PD10;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;29611;FEEDSH_29611;;***;5;Food France - Nantes;2124;573SCSL9&10;10,000;0017;Feeder (sheet-);TF1695;Crabtree;Fully Functional;End Assembly;Operational;PD09 & PD10;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
